Distance_between_peaks(sec),Expressivity,Timestamp,pid
0.0,120.47242798353906,14.66699999999999,40
8.000000000000087,111.59958847736627,22.667000000000076,40
5.333000000000077,128.09539094650205,28.000000000000153,40
8.00000000000011,116.82790123456789,36.00000000000026,40
5.333000000000077,136.4682304526749,41.33300000000034,40
8.000000000000114,206.18168724279835,49.33300000000045,40
10.66700000000015,164.46131687242797,60.000000000000604,40
8.00000000000039,203.6553497942387,68.000000000001,40
10.667000000000911,159.41975308641975,78.6670000000019,40
5.333000000000453,181.92078189300412,84.00000000000236,40
5.333000000000453,145.21975308641976,89.33300000000281,40
16.000000000001364,142.87633744855964,105.33300000000418,40
10.667000000000911,98.90185185185186,116.00000000000509,40
34.666999999993294,83.64983539094649,150.66699999999838,40
34.66599999998817,161.52880658436214,185.33299999998655,40
10.666999999996364,161.93786008230452,195.99999999998292,40
7.9999999999972715,208.7832098765432,203.9999999999802,40
13.332999999995451,202.82127572016464,217.33299999997564,40
10.666999999996364,149.22592592592594,227.999999999972,40
5.332999999998179,149.42748971193416,233.33299999997018,40
13.333999999995456,99.91748971193417,246.66699999996564,40
7.9999999999972715,150.1372839506173,254.6669999999629,40
13.333000000002244,110.65967078189301,267.99999999996515,40
8.000000000001819,110.7246913580247,275.999999999967,40
8.000000000001819,116.8574074074074,283.9999999999688,40
13.33300000000304,171.69884773662554,297.33299999997183,40
5.334000000001197,164.59810699588476,302.66699999997303,40
8.000000000001819,163.90098765432097,310.66699999997485,40
5.3330000000012205,160.13144032921812,315.99999999997607,40
13.33300000000304,166.91769547325103,329.3329999999791,40
5.334000000001197,160.6948148148148,334.6669999999803,40
10.666000000002441,167.74465020576136,345.33299999998275,40
5.334000000001197,159.98761316872427,350.66699999998394,40
13.33300000000304,170.65226337448559,363.999999999987,40
13.33300000000304,170.08271604938273,377.33299999999,40
8.000000000001819,148.5187242798354,385.33299999999184,40
5.334000000001197,159.8072839506173,390.66699999999304,40
13.33300000000304,158.86333333333332,403.9999999999961,40
10.667000000002417,178.23580246913582,414.6669999999985,40
16.000000000003638,159.68765432098763,430.66700000000213,40
5.3330000000012205,178.67366255144034,436.00000000000335,40
16.000000000003638,150.53683127572017,452.000000000007,40
8.000000000001819,119.20872427983538,460.0000000000088,40
10.667000000002417,133.5083950617284,470.6670000000112,40
10.666000000002441,113.93489711934157,481.33300000001367,40
5.334000000001197,118.06004115226337,486.66700000001487,40
5.3330000000012205,123.53283950617283,492.0000000000161,40
8.000000000001819,149.69465020576132,500.0000000000179,40
10.667000000002417,165.18518518518522,510.6670000000203,40
10.666000000002384,126.52366255144032,521.3330000000227,40
16.000000000003638,165.8831275720165,537.3330000000263,40
8.000000000001819,191.33559670781892,545.3330000000282,40
5.334000000001197,181.30041152263374,550.6670000000294,40
8.000000000001819,144.67078189300412,558.6670000000312,40
21.33300000000486,171.1275720164609,580.000000000036,40
8.000000000001819,190.49794238683126,588.0000000000379,40
5.3330000000012205,181.84650205761315,593.3330000000391,40
8.000000000001819,149.38930041152264,601.3330000000409,40
