Distance_between_peaks(sec),Expressivity,Timestamp,pid
0.0,158.8097942386831,47.13300000000042,40
26.93400000000109,166.65162139917695,74.06700000000151,40
121.19999999998166,147.54825514403294,195.26699999998317,40
26.932999999990813,145.98502880658438,222.19999999997398,40
26.932999999990813,107.70739454094293,249.1329999999648,40
67.33400000001137,142.53280658436213,316.46699999997617,40
53.866000000012264,147.21911934156378,370.33299999998843,40
40.400000000009186,155.1612427983539,410.7329999999976,40
26.934000000006108,154.14527572016462,437.6670000000037,40
67.33300000001532,134.71134156378602,505.00000000001904,40
40.40000000000913,173.19774485596707,545.4000000000282,40
