Distance_between_peaks(sec),Expressivity,Timestamp,pid
0.0,129.78543967280163,29.700000000000177,40
21.600000000000303,191.3678936605317,51.30000000000048,40
16.200000000000472,185.04742331288344,67.50000000000095,40
10.80000000000092,154.88971370143148,78.30000000000187,40
27.000000000002302,150.82464212678937,105.30000000000418,40
80.99999999998205,162.97024539877302,186.29999999998623,40
16.199999999994475,166.77443762781186,202.4999999999807,40
16.199999999994475,190.06944785276073,218.69999999997518,40
10.799999999996317,142.94564417177915,229.4999999999715,40
21.599999999992633,108.5335582822086,251.09999999996413,40
16.20000000000087,92.80507246376811,267.299999999965,40
32.40000000000737,159.57212678936605,299.69999999997236,40
10.800000000002456,164.86026584867076,310.4999999999748,40
21.60000000000491,159.63584867075664,332.09999999997973,40
16.200000000003683,161.33656441717793,348.2999999999834,40
16.200000000003683,167.249591002045,364.4999999999871,40
10.800000000002456,163.94795501022494,375.29999999998955,40
37.800000000008595,171.87288343558282,413.09999999999815,40
21.60000000000491,163.05527607361964,434.70000000000306,40
16.200000000003683,120.65940695296521,450.90000000000674,40
37.800000000008595,119.88494887525562,488.70000000001534,40
10.800000000002456,157.5521472392638,499.5000000000178,40
10.800000000002456,141.1297955010225,510.30000000002025,40
37.80000000000854,196.96586912065442,548.1000000000288,40
10.800000000002456,137.59666666666666,558.9000000000312,40
32.40000000000737,187.33556237218815,591.3000000000386,40
10.800000000002456,136.6784067085954,602.1000000000411,40
