Distance_between_peaks(sec),Expressivity,Timestamp,pid
0.0,120.47721536351166,28.233000000000157,40
24.20000000000034,175.1146776406036,52.4330000000005,40
16.134000000000547,179.08750342935525,68.56700000000104,40
40.33300000000344,125.56268861454046,108.90000000000448,40
96.79999999997513,164.99514403292181,205.6999999999796,40
24.199999999991746,142.05377229080932,229.89999999997136,40
24.199999999991746,99.82855967078189,254.0999999999631,40
56.46700000001172,153.29399176954735,310.5669999999748,40
64.53300000001468,156.0577914951989,375.0999999999895,40
40.33300000000918,163.62636488340195,415.4329999999987,40
24.200000000005502,158.34390946502057,439.6330000000042,40
16.134000000003653,119.96629629629629,455.76700000000784,40
40.33300000000918,128.73886145404663,496.100000000017,40
16.13300000000362,145.06462277091904,512.2330000000206,40
32.26700000000733,179.1384224965706,544.500000000028,40
